4.56510188987,0.453259680936,10.8967844888,-9.08273359778,3.0
1.88729782891,7.32737291338,10.6331401801,-0.436108948115,2.0
-1.1526602262,5.20131493841,4.53224607749,-2.45561504181,5.0
12.062866762,-0.183189597779,6.86417591314,-6.58208555645,3.0
-0.0742635354619,13.0198766053,11.1536399074,-6.76502300574,2.0
-2.9875101451,-3.24351926166,0.9264545934,-1.89087525683,4.0
-0.0321150552485,8.1330204918,6.00476124817,12.1811453394,1.0
15.4873704244,2.38472568526,6.52279205787,-2.19193564145,3.0
14.3118068471,-2.01313490614,4.29553018938,-0.312519287803,3.0
-2.8680816063,-3.53565908684,0.810715009018,-1.71428376848,4.0
10.2310594717,-2.70973337021,6.33508759445,3.42689943706,3.0
6.8925853237,8.00168285193,6.71322528815,-2.20325904496,3.0
-0.609882349185,5.61429935196,4.57753610573,-2.26062855242,5.0
3.35165410099,2.54304084417,3.33558481405,-6.72179421442,3.0
3.74263194374,3.16241153367,10.656481318,4.64775190927,1.0
-0.726826624446,5.41487343349,4.36508435443,-2.92713819829,5.0
12.3463166608,-2.14780767698,10.823051655,4.15378044303,3.0
-5.16441382644,3.71791601768,9.40637417827,-6.62732117034,0.0
0.282894677866,4.61803273368,7.86213519858,8.13137953703,1.0
-5.34739520537,3.4772979514,10.7962931649,-8.84896502656,0.0
10.7266017588,0.861518826749,8.80083153449,-2.65676029879,3.0
12.6134325188,-2.65527198921,10.8157184084,-3.34736871707,3.0
-0.156855430314,5.12913475432,4.61304625313,-2.11889869011,5.0
7.96409918876,6.07232804012,-3.92939127479,-2.15676015983,3.0
1.81961798986,2.35238647862,6.76438494042,-2.11858349296,2.0
0.630889906468,10.4846746502,5.93812295879,-2.77524287323,2.0
-2.54163612079,-3.25015440625,0.913443873176,-2.2144534477,4.0
-1.28983675815,12.568268985,7.42146651125,-3.52575705543,2.0
14.4652316949,-0.617887944927,1.10548817231,-3.59971299567,3.0
-3.69494837811,-3.48462642625,0.465911913032,-1.82644246795,4.0
-4.56902934564,1.79649871851,9.160797724,-6.84930704425,0.0
-6.30343033311,2.53501797734,11.0753017965,-7.15999001303,0.0
3.6092872979,6.36930537478,7.86372202527,-1.9396247338,2.0
7.13555962874,10.6332379476,3.22820566159,-0.645287997243,3.0
6.00702211815,3.7948998651,2.95166010861,-1.57493984354,2.0
-5.6703866317,3.00661959665,9.1727592848,-7.14462414541,0.0
6.39926433872,5.56655623294,10.5534745611,-1.6459300643,2.0
8.2666110587,0.688316458934,9.53698023131,-2.50240801029,3.0
-5.28334214452,1.70126157144,8.5465195108,-7.21088322806,0.0
-0.0988265215665,5.18693824868,4.30630324975,-2.71240969055,5.0
1.14686804354,4.86168158193,7.48559781468,-5.8421898898,2.0
-3.43071096842,-2.19437528897,1.23356498502,-1.95030784524,4.0
-4.2014058729,2.22828953616,7.71611345023,-6.29617274808,0.0
-4.7013989667,2.03913453678,9.80109805443,-5.75855579072,0.0
4.11316018494,4.13160959164,19.2330513314,-2.76683950889,3.0
-0.343029803172,5.54227462318,4.23002216387,-2.69677897539,5.0
-0.822417482005,5.11771363616,4.64129535035,-3.06802833652,5.0
4.23876877375,9.41105725458,9.38996360909,9.46280113316,1.0
-3.35357846929,-3.693094892,1.29681308192,-1.52641685843,4.0
0.116314506887,5.84738800067,4.09275701695,-2.88044691952,5.0
15.1256005954,-6.20403414163,10.053301786,-6.31213466868,3.0
-5.35579494582,3.67320758926,9.149719687,-6.52003918409,0.0
